API route,Time,HTTP Code,Response Time,Status
API 1,13:06:00,401,19.19,success
API 1,13:06:00,101,16.41,success
API 1,13:06:00,403,19.98,success
API 1,13:06:00,414,15.58,success
API 1,13:06:00,426,18.6,success
API 1,13:06:00,409,19.13,success
API 1,13:06:00,405,17.19,success
API 1,13:06:00,307,16.71,success
API 1,13:06:00,300,17.17,success
API 1,13:06:00,401,17.71,success
API 1,13:06:00,303,17.53,success
API 1,13:06:00,421,18.26,success
API 1,13:06:00,402,19.05,success
API 1,13:06:00,412,18.54,success
API 1,13:06:00,407,18.52,success
API 1,13:06:00,425,17.18,success
API 1,13:06:00,205,18.64,success
API 1,13:06:00,415,19.54,success
API 1,13:06:00,409,19.11,success
API 1,13:06:00,200,17.2,success
API 1,13:06:00,426,15.08,success
API 1,13:06:00,408,17.09,success
API 1,13:06:00,415,16.33,success
API 1,13:06:00,202,17.08,success
API 1,13:06:00,203,15.08,success
API 1,13:06:00,404,18.3,success
API 1,13:06:00,101,19.02,success
API 1,13:06:00,404,18.29,success
API 1,13:06:00,307,19.2,success
API 1,13:06:00,404,18.16,success
API 1,13:06:00,423,17.87,success
API 1,13:06:00,206,17.1,success
API 1,13:06:00,508,16.75,failure
API 1,13:06:00,504,15.93,failure
API 1,13:06:00,206,18.11,success
API 1,13:06:00,406,15.19,success
API 1,13:06:00,423,16.76,success
API 1,13:06:00,422,18.99,success
API 1,13:06:00,500,18.29,failure
API 1,13:06:00,301,17.41,success
API 1,13:06:00,202,15.72,success
API 1,13:06:00,307,19.81,success
API 1,13:06:00,425,18.15,success
API 1,13:06:00,414,15.78,success
API 1,13:06:00,101,16.12,success
API 1,13:06:00,412,15.29,success
API 1,13:06:00,404,16.37,success
API 1,13:06:00,200,17.06,success
API 1,13:06:00,202,19.27,success
API 1,13:06:00,200,16.48,success
API 1,13:06:00,402,16.48,success
API 1,13:06:00,431,19.34,success
API 1,13:06:00,202,16.33,success
API 1,13:06:00,405,16.01,success
API 1,13:06:00,307,16.82,success
API 1,13:06:00,400,18.9,success
API 1,13:06:00,423,15.45,success
API 1,13:06:00,200,19.02,success
API 1,13:06:00,308,19.54,success
API 1,13:06:00,307,17.52,success
API 1,13:06:00,422,16.58,success
API 1,13:06:00,308,18.81,success
API 1,13:06:00,303,17.2,success
API 1,13:06:00,301,18.78,success
API 1,13:06:00,416,17.68,success
API 1,13:06:00,506,15.01,failure
API 1,13:06:00,421,18.06,success
API 1,13:06:00,423,17.44,success
API 1,13:06:00,423,19.66,success
API 1,13:06:00,100,17.86,success
API 1,13:06:00,414,16.6,success
API 1,13:06:00,203,15.13,success
API 1,13:06:00,401,19.93,success
API 1,13:06:00,413,16.5,success
API 1,13:06:00,507,19.83,failure
API 1,13:06:00,300,16.81,success
API 1,13:06:00,308,15.56,success
API 1,13:06:00,410,19.92,success
API 1,13:06:00,425,15.87,success
API 1,13:06:00,408,17.09,success
API 1,13:06:00,406,15.65,success
API 1,13:06:00,408,17.39,success
API 1,13:06:00,203,17.57,success
API 1,13:06:00,407,17.59,success
API 1,13:06:00,203,15.74,success
API 1,13:06:00,415,16.56,success
API 1,13:06:00,429,19.96,success
API 1,13:06:00,302,19.67,success
API 1,13:06:00,301,18.94,success
API 1,13:06:00,415,16.98,success
API 1,13:06:00,428,16.6,success
API 1,13:06:00,202,16.91,success
API 1,13:06:00,503,17.4,failure
API 1,13:06:00,414,16.49,success
API 1,13:06:00,451,19.72,success
API 1,13:06:00,425,18.19,success
API 1,13:06:00,200,15.76,success
API 1,13:06:00,428,15.25,success
API 1,13:06:00,203,19.39,success
API 1,13:06:00,204,17.92,success
API 1,13:06:00,101,18.74,success
API 1,13:06:00,400,15.28,success
API 1,13:06:00,414,16.95,success
API 1,13:06:00,202,19.75,success
API 1,13:06:00,423,18.82,success
API 1,13:06:00,204,19.8,success
API 1,13:06:00,414,17.86,success
API 1,13:06:00,425,18.81,success
API 1,13:06:00,308,15.92,success
API 1,13:06:00,403,17.48,success
API 1,13:06:00,402,16.45,success
API 1,13:06:00,302,17.21,success
API 1,13:06:00,431,19.1,success
API 1,13:06:00,413,19.41,success
API 1,13:06:00,425,19.29,success
API 1,13:06:00,425,17.92,success
API 1,13:06:00,423,16.87,success
API 1,13:06:00,100,16.58,success
API 1,13:06:00,412,18.21,success
API 1,13:06:00,451,16.24,success
API 1,13:06:00,426,15.52,success
API 1,13:06:00,505,15.78,failure
API 1,13:06:00,300,17.3,success
API 1,13:06:00,507,16.19,failure
API 1,13:06:00,451,15.08,success
API 1,13:06:00,206,19.03,success
API 1,13:06:00,424,18.93,success
API 1,13:07:00,417,80.88,success
API 1,13:07:00,206,91.25,success
API 1,13:07:00,508,86.21,failure
API 1,13:07:00,201,83.16,success
API 1,13:07:00,203,75.5,success
API 1,13:07:00,308,110.26,success
API 1,13:07:00,408,89.01,success
API 1,13:07:00,301,55.47,success
API 1,13:07:00,425,58.76,success
API 1,13:07:00,304,65.39,success
API 1,13:07:00,200,58.33,success
API 1,13:07:00,201,69.26,success
API 1,13:07:00,500,98.96,failure
API 1,13:07:00,307,76.02,success
API 1,13:07:00,404,94.83,success
API 1,13:07:00,500,68.82,failure
API 1,13:07:00,205,110.32,success
API 1,13:07:00,402,69.29,success
API 1,13:07:00,304,59.72,success
API 1,13:07:00,422,106.55,success
API 1,13:07:00,200,102.3,success
API 1,13:07:00,203,67.29,success
API 1,13:07:00,404,102.42,success
API 1,13:07:00,300,78.3,success
API 1,13:07:00,410,74.53,success
API 1,13:07:00,202,80.01,success
API 1,13:07:00,423,91.21,success
API 1,13:07:00,415,60.07,success
API 1,13:07:00,425,80.69,success
API 1,13:07:00,426,72.19,success
API 1,13:07:00,400,77.57,success
API 1,13:07:00,410,55.53,success
API 1,13:07:00,428,99.69,success
API 1,13:07:00,203,106.43,success
API 1,13:07:00,205,90.05,success
API 1,13:07:00,408,96.47,success
API 1,13:07:00,416,60.72,success
API 1,13:07:00,500,83.79,failure
API 1,13:07:00,407,98.19,success
API 1,13:07:00,201,73.99,success
API 1,13:07:00,403,73.3,success
API 1,13:07:00,505,78.4,failure
API 1,13:07:00,426,107.08,success
API 1,13:07:00,406,106.99,success
API 1,13:07:00,502,70.08,failure
API 1,13:07:00,400,55.13,success
API 1,13:07:00,406,65.36,success
API 1,13:07:00,428,70.22,success
API 1,13:07:00,507,67.18,failure
API 1,13:07:00,402,72.08,success
API 1,13:07:00,403,71.83,success
API 1,13:07:00,429,66.43,success
API 1,13:07:00,502,110.81,failure
API 1,13:07:00,415,101.45,success
API 1,13:07:00,415,83.79,success
API 1,13:07:00,417,84.23,success
API 1,13:07:00,425,71.85,success
API 1,13:07:00,411,57.49,success
API 1,13:07:00,431,97.2,success
API 1,13:07:00,416,91.29,success
API 1,13:07:00,426,84.81,success
API 1,13:07:00,101,85.23,success
API 1,13:07:00,417,94.23,success
API 1,13:07:00,101,56.82,success
API 1,13:07:00,408,84.15,success
API 1,13:07:00,422,78.1,success
API 1,13:07:00,425,70.84,success
API 1,13:07:00,406,65.46,success
API 1,13:07:00,414,109.49,success
API 1,13:07:00,304,91.29,success
API 1,13:07:00,206,66.82,success
API 1,13:07:00,417,79.99,success
API 1,13:07:00,416,85.17,success
API 1,13:07:00,506,71.74,failure
API 1,13:07:00,428,64.62,success
API 1,13:07:00,206,55.02,success
API 1,13:07:00,406,71.58,success
API 1,13:07:00,403,83.44,success
API 1,13:07:00,411,76.56,success
API 1,13:07:00,429,64.1,success
API 1,13:07:00,415,93.3,success
API 1,13:07:00,303,62.1,success
API 1,13:07:00,410,63.28,success
API 1,13:07:00,406,97.19,success
API 1,13:07:00,410,110.54,success
API 1,13:07:00,421,101.55,success
API 1,13:07:00,413,90.14,success
API 1,13:07:00,206,101.86,success
API 1,13:07:00,426,98.39,success
API 1,13:07:00,303,106.11,success
API 1,13:07:00,501,111.12,failure
API 1,13:07:00,412,106.24,success
API 1,13:07:00,400,110.3,success
API 1,13:07:00,203,87.25,success
API 1,13:07:00,502,63.26,failure
API 1,13:07:00,410,82.91,success
API 1,13:07:00,203,59.31,success
API 1,13:07:00,203,86.77,success
API 1,13:07:00,422,93.65,success
API 1,13:07:00,417,74.33,success
API 1,13:07:00,424,66.11,success
API 1,13:07:00,422,58.63,success
API 1,13:07:00,408,73.82,success
API 1,13:07:00,426,92.67,success
API 1,13:07:00,403,111.39,success
API 1,13:07:00,425,54.87,success
API 1,13:07:00,302,60.19,success
API 1,13:07:00,202,78.37,success
API 1,13:07:00,416,80.85,success
API 1,13:07:00,431,109.3,success
API 1,13:07:00,412,71.7,success
API 1,13:07:00,511,84.0,failure
API 1,13:07:00,422,108.73,success
API 1,13:07:00,404,88.49,success
API 1,13:07:00,429,101.48,success
API 1,13:07:00,423,84.54,success
API 1,13:07:00,414,86.67,success
API 1,13:07:00,429,62.38,success
API 1,13:07:00,101,85.79,success
API 1,13:07:00,504,82.86,failure
API 1,13:07:00,201,108.29,success
API 1,13:07:00,405,63.25,success
API 1,13:07:00,424,69.25,success
API 1,13:07:00,101,81.27,success
API 1,13:07:00,304,108.83,success
API 1,13:07:00,500,56.71,failure
API 1,13:07:00,431,103.02,success
API 1,13:07:00,413,99.85,success
API 1,13:07:00,423,110.32,success
API 1,13:07:00,411,98.69,success
API 1,13:07:00,204,63.93,success
API 1,13:07:00,308,91.54,success
API 1,13:07:00,410,59.96,success
API 1,13:07:00,400,93.29,success
API 1,13:07:00,400,108.44,success
API 1,13:07:00,100,93.72,success
API 1,13:07:00,421,103.4,success
API 1,13:07:00,424,78.61,success
API 1,13:07:00,503,96.79,failure
API 1,13:07:00,409,63.74,success
API 1,13:07:00,415,76.68,success
API 1,13:07:00,302,87.91,success
API 1,13:07:00,510,80.13,failure
API 1,13:07:00,202,99.25,success
API 1,13:07:00,417,96.58,success
API 1,13:07:00,406,69.5,success
API 1,13:07:00,451,62.69,success
API 1,13:07:00,302,106.54,success
API 1,13:07:00,404,73.23,success
API 1,13:07:00,300,68.66,success
API 1,13:07:00,414,95.76,success
API 1,13:07:00,307,59.3,success
API 1,13:07:00,407,75.67,success
API 1,13:07:00,415,108.49,success
API 1,13:07:00,426,68.53,success
API 1,13:07:00,400,82.09,success
API 1,13:07:00,203,102.86,success
API 1,13:07:00,451,55.89,success
API 1,13:07:00,504,69.78,failure
API 1,13:07:00,304,83.5,success
API 1,13:07:00,414,65.7,success
API 1,13:07:00,300,103.38,success
API 1,13:07:00,400,106.21,success
API 1,13:07:00,426,88.18,success
API 1,13:07:00,451,71.41,success
API 1,13:07:00,431,85.13,success
API 1,13:07:00,411,103.95,success
API 1,13:07:00,100,60.98,success
API 1,13:07:00,412,74.28,success
API 1,13:07:00,202,86.51,success
API 1,13:07:00,403,108.75,success
API 1,13:07:00,511,57.31,failure
API 1,13:07:00,414,88.96,success
API 1,13:07:00,300,88.41,success
API 1,13:07:00,408,87.56,success
API 1,13:07:00,403,66.87,success
API 1,13:07:00,203,54.99,success
API 1,13:07:00,400,82.69,success
API 1,13:07:00,429,72.25,success
API 1,13:07:00,411,64.2,success
API 1,13:07:00,411,88.47,success
API 1,13:07:00,300,106.57,success
API 1,13:07:00,408,102.58,success
API 1,13:07:00,413,89.68,success
API 1,13:07:00,500,91.21,failure
API 1,13:07:00,408,95.95,success
API 1,13:07:00,429,74.06,success
API 1,13:07:00,100,72.62,success
API 1,13:07:00,411,96.17,success
API 1,13:07:00,407,73.44,success
API 1,13:07:00,301,58.13,success
API 1,13:07:00,205,108.27,success
API 1,13:07:00,411,69.2,success
API 1,13:07:00,204,85.28,success
API 1,13:07:00,421,76.24,success
API 1,13:07:00,101,87.61,success
API 1,13:07:00,428,80.47,success
API 1,13:07:00,411,62.18,success
API 1,13:07:00,403,106.68,success
API 1,13:07:00,506,70.32,failure
API 1,13:07:00,308,66.11,success
API 1,13:07:00,307,109.02,success
API 1,13:07:00,303,109.6,success
API 1,13:07:00,503,98.68,failure
API 1,13:07:00,429,99.87,success
API 1,13:07:00,400,68.6,success
API 1,13:07:00,416,82.8,success
API 1,13:07:00,101,101.18,success
API 1,13:07:00,417,63.99,success
API 1,13:07:00,506,55.34,failure
API 1,13:07:00,410,60.05,success
API 1,13:07:00,414,109.17,success
API 1,13:07:00,302,77.96,success
API 1,13:07:00,506,67.42,failure
API 1,13:07:00,411,85.91,success
API 1,13:07:00,422,78.31,success
API 1,13:07:00,505,95.56,failure
API 1,13:07:00,101,82.49,success
API 1,13:07:00,409,55.49,success
API 1,13:07:00,422,97.58,success
API 1,13:07:00,501,75.77,failure
API 1,13:07:00,416,87.62,success
API 1,13:07:00,303,62.44,success
API 1,13:07:00,507,87.24,failure
API 1,13:07:00,421,65.43,success
API 1,13:07:00,100,107.25,success
API 1,13:07:00,201,77.11,success
API 1,13:07:00,402,104.83,success
API 1,13:07:00,100,80.46,success
API 1,13:07:00,404,58.88,success
API 1,13:07:00,301,75.22,success
API 1,13:07:00,403,75.46,success
API 1,13:07:00,408,92.51,success
API 1,13:07:00,203,106.81,success
API 1,13:07:00,411,82.18,success
API 1,13:07:00,201,93.69,success
API 1,13:07:00,401,95.09,success
API 1,13:07:00,201,103.42,success
API 1,13:07:00,400,67.18,success
API 1,13:07:00,401,75.13,success
API 1,13:07:00,426,99.41,success
API 1,13:07:00,417,55.39,success
API 1,13:07:00,100,95.47,success
API 1,13:07:00,431,96.3,success
API 1,13:07:00,202,93.29,success
API 1,13:07:00,205,67.27,success
API 1,13:07:00,410,107.45,success
API 1,13:07:00,500,84.71,failure
API 1,13:07:00,200,93.32,success
API 1,13:07:00,421,55.78,success
API 1,13:07:00,511,78.86,failure
API 1,13:07:00,203,64.85,success
API 1,13:07:00,406,97.73,success
API 1,13:07:00,206,65.4,success
API 1,13:07:00,205,103.47,success
API 1,13:07:00,451,58.84,success
API 1,13:07:00,202,69.08,success
API 1,13:07:00,204,85.96,success
API 1,13:07:00,100,92.23,success
API 1,13:07:00,416,59.48,success
API 1,13:07:00,416,88.93,success
API 1,13:07:00,304,76.77,success
API 1,13:07:00,201,89.1,success
API 1,13:07:00,410,97.65,success
API 1,13:07:00,431,60.16,success
API 1,13:07:00,409,111.36,success
API 1,13:07:00,507,100.2,failure
API 1,13:07:00,206,78.2,success
API 1,13:07:00,205,74.04,success
API 1,13:07:00,201,110.29,success
API 1,13:07:00,503,108.6,failure
API 1,13:07:00,421,105.32,success
API 1,13:07:00,206,87.83,success
API 1,13:07:00,302,64.22,success
API 1,13:07:00,506,76.87,failure
API 1,13:07:00,406,65.17,success
API 1,13:07:00,302,61.62,success
API 1,13:07:00,206,76.53,success
API 1,13:07:00,451,74.23,success
API 1,13:07:00,204,81.65,success
API 1,13:07:00,415,102.65,success
API 1,13:07:00,206,71.18,success
API 1,13:07:00,428,88.61,success
API 1,13:07:00,300,59.26,success
API 1,13:07:00,428,82.83,success
API 1,13:07:00,200,60.33,success
API 1,13:07:00,200,73.61,success
API 1,13:07:00,203,97.1,success
API 1,13:07:00,414,96.95,success
API 1,13:07:00,500,67.68,failure
API 1,13:07:00,451,100.71,success
API 1,13:07:00,401,84.19,success
API 1,13:07:00,426,67.63,success
API 1,13:07:00,423,101.89,success
API 1,13:07:00,421,96.92,success
API 1,13:07:00,400,68.25,success
API 1,13:07:00,409,91.82,success
API 1,13:07:00,429,79.15,success
API 1,13:07:00,410,68.68,success
API 1,13:07:00,203,96.64,success
API 1,13:07:00,301,96.73,success
API 1,13:07:00,501,92.47,failure
API 1,13:07:00,451,67.48,success
API 1,13:07:00,408,104.59,success
API 1,13:07:00,200,57.91,success
API 1,13:07:00,405,85.82,success
API 1,13:07:00,101,82.73,success
API 1,13:07:00,308,96.98,success
API 1,13:07:00,400,56.65,success
API 1,13:07:00,415,103.79,success
API 1,13:07:00,408,111.87,success
API 1,13:07:00,416,105.55,success
API 1,13:07:00,411,101.51,success
API 1,13:07:00,416,96.58,success
API 1,13:07:00,401,78.88,success
API 1,13:07:00,307,75.43,success
API 1,13:07:00,429,110.83,success
API 1,13:07:00,409,72.45,success
API 1,13:07:00,409,107.13,success
API 1,13:07:00,500,94.44,failure
API 1,13:07:00,510,94.52,failure
API 1,13:07:00,501,109.43,failure
API 1,13:07:00,101,61.17,success
API 1,13:07:00,411,82.82,success
API 1,13:07:00,402,55.39,success
API 1,13:07:00,421,88.92,success
API 1,13:07:00,206,76.0,success
API 1,13:07:00,200,90.47,success
API 1,13:07:00,400,76.14,success
API 1,13:07:00,301,69.46,success
API 1,13:07:00,405,88.78,success
API 1,13:07:00,425,90.22,success
API 1,13:07:00,203,75.16,success
API 1,13:07:00,424,71.48,success
API 1,13:07:00,416,67.14,success
API 1,13:07:00,424,85.07,success
API 1,13:07:00,202,86.79,success
API 1,13:07:00,302,106.76,success
API 1,13:07:00,402,106.05,success
API 1,13:07:00,428,67.63,success
API 1,13:07:00,404,87.84,success
API 1,13:07:00,203,93.9,success
API 1,13:07:00,302,104.61,success
API 1,13:07:00,505,98.73,failure
API 1,13:07:00,511,98.94,failure
API 1,13:07:00,201,101.81,success
API 1,13:07:00,405,111.76,success
API 1,13:07:00,429,78.02,success
API 1,13:07:00,414,73.22,success
API 1,13:07:00,414,76.71,success
API 1,13:07:00,203,99.56,success
API 1,13:07:00,201,67.91,success
API 1,13:07:00,303,73.32,success
API 1,13:07:00,451,64.77,success
API 1,13:07:00,422,79.74,success
API 1,13:07:00,507,69.88,failure
API 1,13:07:00,410,83.2,success
API 1,13:07:00,403,85.78,success
API 1,13:07:00,421,63.1,success
API 1,13:07:00,308,74.86,success
API 1,13:07:00,201,82.12,success
API 1,13:07:00,204,54.75,success
API 1,13:07:00,100,92.72,success
API 1,13:07:00,504,96.44,failure
API 1,13:07:00,100,93.42,success
API 1,13:07:00,421,106.06,success
API 1,13:07:00,417,76.91,success
API 1,13:07:00,307,99.04,success
API 1,13:07:00,501,96.0,failure
API 1,13:07:00,202,75.32,success
API 1,13:07:00,422,98.51,success
API 1,13:07:00,501,88.52,failure
API 1,13:07:00,502,108.54,failure
API 1,13:07:00,511,92.51,failure
API 1,13:07:00,426,83.44,success
API 1,13:07:00,413,73.8,success
API 1,13:07:00,413,85.81,success
API 1,13:07:00,426,67.12,success
API 1,13:07:00,425,70.47,success
API 1,13:07:00,414,99.86,success
API 1,13:07:00,206,92.02,success
API 1,13:07:00,405,60.6,success
API 1,13:07:00,415,62.82,success
API 1,13:07:00,510,57.62,failure
API 1,13:07:00,504,64.66,failure
API 1,13:07:00,411,61.7,success
API 1,13:07:00,206,100.76,success
API 1,13:07:00,204,100.14,success
API 1,13:07:00,203,95.82,success
API 1,13:07:00,408,74.19,success
API 1,13:07:00,426,72.53,success
API 1,13:07:00,500,102.86,failure
API 1,13:07:00,422,102.55,success
API 1,13:07:00,303,66.95,success
API 1,13:07:00,428,108.02,success
